bear,body_length,body_length_sd,limb_length,limb_length_sd,L1_swing,L1_swing_sd,L1_stance,L1_stance_sd,L1_period,L1_period_sd,L1_duty_factor,L1_duty_factor_sd,L1_step_length,L1_step_length_sd,L1_pull_back,L1_pull_back_sd,L1_stride_length,L1_stride_length_sd,R1_swing,R1_swing_sd,R1_stance,R1_stance_sd,R1_period,R1_period_sd,R1_duty_factor,R1_duty_factor_sd,R1_step_length,R1_step_length_sd,R1_pull_back,R1_pull_back_sd,R1_stride_length,R1_stride_length_sd,L2_swing,L2_swing_sd,L2_stance,L2_stance_sd,L2_period,L2_period_sd,L2_duty_factor,L2_duty_factor_sd,L2_step_length,L2_step_length_sd,L2_pull_back,L2_pull_back_sd,L2_stride_length,L2_stride_length_sd,R2_swing,R2_swing_sd,R2_stance,R2_stance_sd,R2_period,R2_period_sd,R2_duty_factor,R2_duty_factor_sd,R2_step_length,R2_step_length_sd,R2_pull_back,R2_pull_back_sd,R2_stride_length,R2_stride_length_sd,L3_swing,L3_swing_sd,L3_stance,L3_stance_sd,L3_period,L3_period_sd,L3_duty_factor,L3_duty_factor_sd,L3_step_length,L3_step_length_sd,L3_pull_back,L3_pull_back_sd,L3_stride_length,L3_stride_length_sd,R3_swing,R3_swing_sd,R3_stance,R3_stance_sd,R3_period,R3_period_sd,R3_duty_factor,R3_duty_factor_sd,R3_step_length,R3_step_length_sd,R3_pull_back,R3_pull_back_sd,R3_stride_length,R3_stride_length_sd,L4_swing,L4_swing_sd,L4_stance,L4_stance_sd,L4_period,L4_period_sd,L4_duty_factor,L4_duty_factor_sd,L4_step_length,L4_step_length_sd,L4_pull_back,L4_pull_back_sd,L4_stride_length,L4_stride_length_sd,R4_swing,R4_swing_sd,R4_stance,R4_stance_sd,R4_period,R4_period_sd,R4_duty_factor,R4_duty_factor_sd,R4_step_length,R4_step_length_sd,R4_pull_back,R4_pull_back_sd,R4_stride_length,R4_stride_length_sd,cum_swing,cum_swing_sd,cum_stance,cum_stance_sd,cum_period,cum_period_sd,cum_duty_factor,cum_duty_factor_sd,cum_step_length,cum_step_length_sd,cum_pull_back,cum_pull_back_sd,cum_stride_length,cum_stride_length_sd,speed,speed_sd,Froude_number
Bear8,286.17869417550986,0.0,47.62186997588398,0.0,0.32285714285714284,0.0517450579322138,0.7828571428571429,0.16333263917664517,1.1057142857142856,0.16333263917664517,0.7034134931262803,0.046313214310778075,66.55583821966326,5.5625699629124465,13.48220717864917,5.315215721248707,77.05016943519108,7.8959152192770325,0.35750000000000004,0.179843682124227,0.5900000000000001,0.15905973720586866,0.9475,0.15905973720586866,0.6384584067149857,0.12869270332448293,57.68668765273026,28.753800925379235,13.965642025288322,10.302300972185815,73.89968099911661,22.11789345142985,0.2914285714285714,0.05329930887479323,0.8371428571428572,0.1443917573542089,1.1285714285714286,0.1443917573542089,0.7394623041667225,0.048949641118776366,66.21357677472692,5.081665290622349,13.116374296268578,2.834546505459657,76.85929130954011,8.735869208260022,0.3285714285714286,0.07548482750641661,0.76,0.17037773161000655,1.0885714285714285,0.17037773161000655,0.6922788191975789,0.07165776788432604,68.3219827144405,11.734909737152812,13.225492138670406,8.847533989195368,84.16689947122079,9.328207609246913,0.33714285714285713,0.029137254363387346,0.797142857142857,0.10766539246523868,1.1342857142857141,0.10766539246523868,0.7008212556511074,0.027593987894633038,62.752440490770994,5.031237949986901,16.90919961167599,4.983261689287971,80.38252729805342,4.94187842025218,0.31142857142857144,0.057427860692119366,0.8257142857142857,0.1540739287167173,1.1371428571428572,0.1540739287167173,0.7201601581648166,0.07193827785533627,63.23994552366124,8.038901232227037,18.27377218220781,6.641371971312819,82.5164941098341,7.888553178516804,0.466,0.1128007092176286,0.40800000000000003,0.1156546583584077,0.874,0.1156546583584077,0.46610498426057917,0.09783355978360657,49.05304077364792,8.490638424690722,13.264531664697424,6.033837892771022,61.91318102476568,10.371738709355188,0.5650000000000001,0.0719374728496908,0.3575,0.056953928749472596,0.9225,0.056953928749472596,0.38760975724495295,0.05180818604969226,52.5850460594671,5.879104389592316,11.463995206115394,2.846917440700257,64.6531366491739,9.169926195081807,0.32833333333333337,0.10004165798972613,0.7488888888888887,0.17489326551067555,1.0772222222222223,0.20699719685583387,0.6933193988531031,0.08260548339336629,64.1222324616404,15.539161950869582,14.13494579942099,7.255312346648558,78.34471279419364,13.0340321164139,73.62418643100565,0.0,0.0001161471337530781
Bear3,434.9276060449601,0.0,41.25,0.0,0.24333333333333332,0.026874192494328503,0.62,0.025819888974716137,0.8633333333333334,0.025819888974716137,0.7182785775809032,0.029485479081868105,94.35214100551066,15.339197752041562,13.638313672658631,11.029002682299641,109.91023465175515,9.804160789997713,0.21600000000000003,0.040792156108742275,0.656,0.0512249938994628,0.8719999999999999,0.0512249938994628,0.7527164502164503,0.04490377510796192,89.43178174098863,8.484745996915466,19.29648276013389,2.7761039403911987,110.22336685587122,8.098018211638886,0.21200000000000002,0.020396078054371138,0.628,0.06645299090334461,0.8400000000000001,0.06645299090334461,0.7460975609756098,0.0316344840212181,85.15063919088371,6.299138463626662,18.990863878436738,3.432941763369538,104.5298577160218,6.26053878418153,0.22666666666666668,0.03771236166328253,0.6133333333333334,0.04109609335312655,0.84,0.04109609335312655,0.7308563093446815,0.03933429777718358,99.3880012484707,8.843512188830049,10.390414389899943,4.4717769182015585,107.62555366177115,11.611802142528223,0.236,0.0233238075793812,0.628,0.05306599664568638,0.8640000000000001,0.05306599664568638,0.7266850757216206,0.02057312164711329,97.0098869056693,11.838764401290044,14.933630957912579,6.739819464412616,107.46203405536548,9.518336865412559,0.23199999999999998,0.03487119154832538,0.604,0.034409301068170514,0.836,0.034409301068170514,0.7231425891181988,0.03170901064069049,90.4974488684172,5.375383549870136,15.07352921415396,4.284648997298055,106.61910680751608,7.0315050712831715,0.484,0.034409301068170514,0.356,0.06621178142898738,0.8400000000000001,0.06621178142898738,0.4213821138211382,0.06083362873734093,85.96633894047481,6.018643466048236,18.4932327586507,8.790070655823454,106.0445190765148,11.244664238236972,0.548,0.044899888641287286,0.308,0.10007996802557444,0.8560000000000001,0.10007996802557444,0.35235964912280704,0.07941191007643819,97.98671299370274,9.580870351368269,10.058160769913432,6.356367038377699,106.92260299415129,11.33053259803412,0.22740740740740742,0.033176586187494354,0.628148148148148,0.05055521638741202,0.8555555555555556,0.05370242654930921,0.7341594354119226,0.03651159612964119,93.34823676709617,11.933113276683388,15.195453939176575,7.41354703110213,108.01077863027592,9.567873310278072,133.74901183972747,0.0,0.00044251819834517154
Bear2,404.5428531070596,0.0,40.58463379162119,0.0,0.18,0.06066300355241241,0.616,0.07088018058667739,0.796,0.07088018058667739,0.7771809029458968,0.0576602864621842,88.96726872151677,11.004571606083745,12.81741920566824,8.259253289866276,100.91489004705477,9.647692303905979,0.215,0.09096702699330125,0.59,0.2547547840571399,0.805,0.2547547840571399,0.710756499597963,0.12671927332573377,86.36159163480005,14.802887904190753,18.870445230038182,10.623413849612058,101.11831158642008,9.118809511754494,0.185,0.08411301920630362,0.625,0.14722431864335456,0.8099999999999999,0.14722431864335456,0.778837384685538,0.088401027747677,83.86027456285889,10.020197115921524,15.507153738385025,6.787584838076903,102.826739292714,12.572830287100393,0.205,0.049749371855331,0.7050000000000001,0.17965244223221682,0.91,0.17965244223221682,0.7710138831531022,0.058084111984021324,83.4129719199708,10.085564707945963,13.271449045242594,5.033253444793881,102.72337335054104,5.439250176757691,0.205,0.06689544080129826,0.6900000000000001,0.21748563170931545,0.895,0.21748563170931545,0.763623301985371,0.05866942794367488,77.30280975284738,19.718011545667707,20.66611802684809,10.677473516725975,107.38749635982657,12.086743795093792,0.26800000000000007,0.08255906976220118,0.66,0.3308171700501653,0.9279999999999999,0.3308171700501653,0.6863607613133229,0.12412807096910615,80.90192490665439,13.875213382072975,18.225392812154592,7.631615611563766,99.5948378305869,17.41583410288181,0.42799999999999994,0.2254240448576859,0.44400000000000006,0.25088642848906756,0.8720000000000001,0.25088642848906756,0.4939607843137255,0.20813709881497386,71.83449708302001,23.241676549457214,13.966119009954443,7.624960314636999,97.6760327166774,11.602289977869413,0.45,0.05744562646538029,0.385,0.062249497989943656,0.835,0.062249497989943656,0.4605632615443729,0.051795652264105825,69.00750836104622,12.331921577764668,20.29356098242365,10.40042704184076,94.75773995539882,24.85524529239286,0.19714285714285718,0.07284313590846835,0.6438095238095238,0.18645760888013407,0.8409523809523811,0.19745776551201458,0.7610870853532086,0.08521261473456955,84.218425480452,14.093629093392638,16.06417905668556,9.090851434611261,102.8951491711086,10.342011681812188,133.11810299487317,0.0,0.00044553982802944227
Bear7,365.8954568330239,3.9733070549259253,39.10041248037717,5.935822930678231,0.368,0.03249615361854385,0.9959999999999999,0.2775319801392265,1.364,0.2775319801392265,0.7190761668652135,0.06058273086180252,105.44738545953317,12.083434931700335,21.873929882942388,10.674604979863197,127.4442691513054,3.885197612687114,0.268,0.03487119154832539,1.2239999999999998,0.2815386296762844,1.492,0.2815386296762844,0.81234203052237,0.048171963809220425,104.23494486450961,7.231961635174856,34.12369109669729,11.395183453423737,137.1815197959571,10.880998413355007,0.31500000000000006,0.10428326807307105,1.03,0.266270539113887,1.345,0.266270539113887,0.7641801532254409,0.061933721489407186,105.93495965091977,10.910485725117963,24.666020477514174,10.005901198935131,123.75251811264583,8.537227932957329,0.388,0.06997142273814361,0.9960000000000001,0.192,1.384,0.192,0.7176653476540419,0.038239849712686354,97.57255728773475,19.41578132169086,21.80549939383932,9.209272294012873,115.8459427366458,24.73918049284952,0.35500000000000004,0.07262919523166975,1.18,0.20099751242241778,1.535,0.20099751242241778,0.7654351984696317,0.05060378198071598,78.91434872075185,7.161786856614181,54.24921669215059,15.632957598870734,141.16115862313956,21.199007551601145,0.33999999999999997,0.06928203230275509,1.045,0.26244046944021415,1.385,0.26244046944021415,0.7515096019173304,0.013969586115690649,101.38683515175646,9.416489946395236,25.202841636351422,8.240291163119856,123.08379669319169,17.356471893477025,0.5525,0.10951598056904756,0.3075,0.138901943830891,0.8600000000000001,0.138901943830891,0.34542882480749304,0.0989484381970962,64.38514412792009,26.119462870184716,11.865965304053413,13.906320232290089,77.48151218011466,21.68824469113959,0.7457142857142857,0.11842503872035832,0.36571428571428577,0.25695231035333843,1.1114285714285714,0.25695231035333843,0.29881717902516386,0.16523230393350644,82.5511511900982,20.985256934765406,13.484664568547815,10.864057715475367,91.60210383065886,19.99116748817971,0.3475409836065574,0.06326254784379345,1.038032786885246,0.21497098296091988,1.3855737704918036,0.20882594988362863,0.7436897690551841,0.0607945421410233,93.83580476966118,14.001841996523558,35.893178744727386,14.124576242325974,130.6047174453672,14.461245350293042,91.73786394887338,2.411495728008397,0.00021962907513627873
Bear6,323.28942979301223,2.981121283850996,38.620448028370134,2.925490401276633,0.30000000000000004,0.09486832980505139,0.925,0.19868316486305526,1.225,0.19868316486305526,0.7596128993967288,0.021601925575611903,84.95392727873886,4.538335589040293,21.15716757238188,7.884312608855175,101.3524691559836,11.653089546785315,0.27999999999999997,0.06572670690061994,1.02,0.5007194823451551,1.3,0.5007194823451551,0.7620919409956554,0.07451857234224164,93.70309406688418,14.012749990371393,11.995853507132509,4.2209002162354805,102.88402070601614,17.13020091429292,0.25,0.030000000000000002,1.105,0.3115686120263079,1.355,0.3115686120263079,0.8081986982194083,0.039307060684795905,83.29568210407683,8.737882627763687,19.708121779811236,6.408144108252417,103.25250147717863,8.01309482692115,0.21600000000000003,0.023323807579381198,1.0559999999999998,0.4653428843336922,1.2720000000000002,0.4653428843336922,0.8105210777791763,0.06064977754824891,69.38776604515829,12.644758726934267,28.54295780588287,9.326926594092521,98.33276231367402,7.626293710741339,0.25600000000000006,0.014966629547095779,1.068,0.33456837866122374,1.324,0.33456837866122374,0.796221929632068,0.04325080042401319,78.49135511856562,8.831091192555208,20.51823911264759,2.5366047615304215,98.60537220359039,10.975043170366334,0.25999999999999995,0.04618802153517006,0.8366666666666668,0.1303414319734477,1.0966666666666667,0.1303414319734477,0.7616069437808569,0.04086216011026728,66.00591251593072,17.851036746903578,21.589194091237857,9.803211131606856,80.12862233443792,24.033104934340404,0.45428571428571424,0.08398250546685183,0.43714285714285717,0.12440880604044136,0.8914285714285715,0.12440880604044136,0.4856335624998463,0.06899776621477402,51.62131995753362,11.741320690460114,13.229224903422997,9.250391954495534,63.138564563326796,12.411898980864484,0.4714285714285714,0.14176727120063176,0.4114285714285714,0.22749747699879294,0.8828571428571428,0.22749747699879294,0.4548213679866341,0.08653046875504808,56.51708438705988,19.365347205406685,7.708930880399228,4.75776347170136,61.971826120105376,21.768725506941546,0.2640740740740741,0.06581451259856831,1.028148148148148,0.37185258964070234,1.2922222222222222,0.37885630358413214,0.7846064704927822,0.056836047294709396,80.36170746022759,13.497165408959155,21.18456378085423,8.920814092984227,99.47272265536643,12.003903428824808,74.34205077001869,5.876932189085636,0.0001460244876304206
Bear5,384.25284203304216,5.514040218387777,46.050969177843626,3.8870924585475173,0.295,0.03278719262151001,0.67,0.2104756517984919,0.965,0.2104756517984919,0.6827396903108461,0.06484816975768852,95.08337346928089,10.527860167253827,14.384940262765015,5.532776756447162,116.05043293389116,5.000701536428017,0.21333333333333335,0.0498887651569859,0.7066666666666667,0.04988876515698588,0.92,0.04988876515698588,0.7681159420289855,0.054226918648897705,102.77000165307363,4.646693472486171,18.336653697934164,5.986829809008898,114.60401134183188,1.7001718622761146,0.22000000000000003,0.0916515138991168,0.7649999999999999,0.08170067319184099,0.985,0.08170067319184099,0.7852732991052664,0.0705749808526778,106.29689145787675,12.567079668418122,15.163029763839715,8.091586888918076,127.0994315759184,6.451714485997589,0.385,0.09205976319760986,0.695,0.25860201081971496,1.08,0.25860201081971496,0.6356754658385093,0.026025969221840493,104.64677243728386,3.73118861213533,17.4654355368798,2.7139337698433827,119.74996327159619,6.653949688070007,0.26,0.12569805089976538,0.73,0.19519221295943134,0.99,0.19519221295943134,0.7504827235772358,0.04258406178593791,101.81320949412489,9.296692826238887,18.499140548998582,5.422457832791011,118.39840735497944,7.911203183103787,0.235,0.06689544080129826,0.705,0.1107925990308017,0.94,0.1107925990308017,0.7545718108831401,0.02580250067901723,108.77192250465583,18.938390233627267,10.930840881003459,7.118494759019183,114.11258291581898,27.965586803790536,0.4433333333333333,0.11220021786471221,0.2066666666666667,0.10873004286866726,0.65,0.10873004286866726,0.2954822954822955,0.11141134906572575,66.66099375289237,19.025723688649705,8.016127630714918,6.368512213075268,74.15340126795817,16.160927584553452,0.45999999999999996,0.1243650540411842,0.25333333333333335,0.06394442031083626,0.7133333333333334,0.06394442031083626,0.36419699545501855,0.08045488905027626,69.89236637707222,9.580559598118747,15.758241279600204,9.204908026368546,89.00528677274944,14.880228114868748,0.3576119402985075,0.11076517519750398,1.1647761194029849,0.3895667636109555,1.5223880597014925,0.45484486301338845,0.7584938643547294,0.06339597787476246,84.78648577369604,15.010333564878893,28.150274221782112,11.081952588725876,113.93582062298262,11.046305215863402,94.45456132562188,25.85770214181614,0.00019768832440281395
Bear4,439.46310815211484,3.981874342895452,42.184940250331664,2.2426694085279912,0.38000000000000006,0.04320493798938573,1.5066666666666666,0.3641733408999377,1.8866666666666667,0.3641733408999377,0.7887125220458554,0.056725455309706976,113.18899977303136,15.634987380254184,26.97230768282667,3.346583072766818,147.68276864819754,7.111071958781376,0.4133333333333334,0.10370899457402698,1.3666666666666665,0.4913473539383541,1.78,0.4913473539383541,0.7423087146771358,0.12369931424262892,122.23896689229502,13.254337897624543,44.09151951729834,8.97610197444863,160.709968891405,20.17977697903619,0.335,0.03278719262150999,1.355,0.44752094923031255,1.69,0.44752094923031255,0.7846300867324894,0.06996474496345144,109.99346910356638,10.703819624918303,25.962098249316355,12.719156988293088,128.9991409471311,19.31370889230369,0.395,0.016583123951776992,1.25,0.35057096285916206,1.645,0.35057096285916206,0.7485558716444702,0.056177477748721054,127.62277634023769,11.745215375192963,18.997580079480155,5.759672397258275,154.8458122428196,8.072913406043034,0.47,0.03,1.4500000000000002,0.08999999999999998,1.92,0.08999999999999998,0.7544802867383513,0.02329749103942652,117.73367085985609,3.3587938107418225,43.39621316970675,20.95378683029326,173.37848581905547,29.8664218662295,0.42,0.04320493798938575,1.32,0.31874754901018454,1.74,0.31874754901018454,0.7502857992817833,0.05601885381133092,110.0786834973908,2.251319497820113,49.02336381137803,19.493904191240677,152.96480337258106,16.273642161102472,0.6719999999999999,0.046647615158762396,0.45600000000000007,0.26027677575995906,1.128,0.26027677575995906,0.36883910846897666,0.16770753330327848,73.93459062287131,16.113296044832953,24.369964402750178,16.17140485575354,96.1489828285067,25.665913212732693,0.652,0.11426285485668558,0.336,0.09830564581955606,0.9880000000000001,0.09830564581955606,0.33508056898248795,0.037559380892935555,84.83398140492551,19.658257781114614,15.55283904549025,10.002759500511544,94.63199430979543,29.491416597899235,0.3408333333333333,0.06389553105569191,1.0629166666666667,0.35669757459537377,1.4037500000000003,0.37281935415604883,0.7447143584426076,0.06611775196867525,109.92447836461535,20.469725969519345,39.655144400047796,16.136686388827112,152.62810919382008,29.044005582487202,111.57678979738357,18.822809792221832,0.0003011370628033553
Bear22,389.3824231571847,5.602212619955395,45.93811886628353,2.2520512932002354,0.32,0.06324555320336758,1.308,0.37493466097441563,1.6280000000000001,0.37493466097441563,0.7974089448811482,0.03838200217423613,85.24881209335281,5.012837187883461,26.42794197105104,12.956210216523925,104.45699242296682,10.993235827009826,0.308,0.034871191548325374,1.0639999999999998,0.1856448221739567,1.372,0.1856448221739567,0.7730107283235598,0.0239898908502833,67.62961007507297,7.080243010913315,26.197309660327505,5.743297533726706,87.85416819186108,10.841800187984777,0.33999999999999997,0.05830951894845301,1.415,0.38765319552404054,1.755,0.38765319552404054,0.8019452260147293,0.022479031582292447,72.27294739262493,18.292206678880266,34.995633557447434,9.955965895525118,97.685781263535,11.514013806348938,0.36666666666666664,0.07542472332656507,1.0633333333333335,0.24695928589321944,1.43,0.24695928589321944,0.737411475038495,0.06557205436966947,67.64260763253775,2.7115738364551296,22.935108590029287,4.750215149186913,88.07237246887776,5.765171957822459,0.35000000000000003,0.05196152422706632,1.2200000000000002,0.12083045973594564,1.5699999999999998,0.12083045973594564,0.7779232873523079,0.01345890414358387,69.312418058958,6.19964336234225,30.360774470349753,5.064915948025077,96.47979784309486,10.030384247652291,0.505,0.13143439428094916,1.315,0.3983403067729902,1.8199999999999998,0.3983403067729902,0.7136271063497378,0.06477375153307438,70.48563209720078,20.71549945953657,43.32342862861953,8.013927368083008,113.43952717164845,19.06578873461139,0.56,0.1501110699893027,0.6633333333333334,0.32627527573439513,1.2233333333333334,0.32627527573439513,0.5201127941133442,0.08274906843855201,55.73068273623037,8.055805468954375,17.95698847587658,4.332039343915925,70.49351278743502,10.720699831994837,0.4942857142857143,0.062073031378286965,0.7114285714285714,0.30591448718455255,1.2057142857142857,0.30591448718455255,0.5656448969737699,0.100465940584194,58.26022316654655,8.054632882379481,18.995405095148506,6.398265355306898,74.38958548690819,7.2367563531290005,0.3328571428571429,0.06252183292128227,1.0745714285714283,0.32271918670786803,1.4074285714285715,0.3395992836703101,0.7552266017480624,0.055436194101074955,77.26976585461328,15.48530636909288,29.572648587489077,12.415137296554922,102.62382412588347,19.62815780766482,94.60007016175763,26.165405391420386,0.00019878501099420375
Bear23,316.5147000870429,3.027726673473495,33.90339406552641,0.9033940655264168,0.28,0.0282842712474619,0.7266666666666666,0.033993463423951875,1.0066666666666666,0.033993463423951875,0.7216993464052287,0.02955925257206408,94.02261965834553,6.295593108047719,29.795230871400918,4.544416059288335,118.44863638830408,7.6125250575170815,0.34,0.05887840577551896,0.6866666666666666,0.024944382578492918,1.0266666666666666,0.024944382578492918,0.6703703703703704,0.04497217551603125,99.31021127186942,6.475873465152423,27.221459981413688,5.908012904546925,128.2899527276144,10.221082581921596,0.3066666666666667,0.024944382578492946,0.7066666666666667,0.08379870059984354,1.0133333333333334,0.08379870059984354,0.6958994708994709,0.027186321007863595,87.66174403441147,4.962976208418495,35.30691378560136,5.248984562380879,119.97951142986479,9.365326318444346,0.27,0.05,0.77,0.04999999999999999,1.04,0.04999999999999999,0.7426278462112729,0.023329600597237765,102.09369650742147,2.3266678857370238,25.67772528469261,0.9277252846926061,123.74413010348596,0.3025143493165672,0.22,0.0,0.82,0.07118052168020875,1.04,0.07118052168020875,0.7875092493137607,0.013915692195360043,80.21440220535455,7.5496475969156425,43.53860476156788,5.962373303977127,118.58133749090894,3.318021385018278,0.30000000000000004,0.016329931618554512,0.7133333333333333,0.009428090415820642,1.0133333333333334,0.009428090415820642,0.7040522875816994,0.013829052188693569,92.04546105361402,0.23043313048739233,34.20481420847046,5.198382918179196,121.89331764601765,1.1933621608892702,0.68,0.09933109617167557,0.24666666666666667,0.01885618083164127,0.9266666666666667,0.01885618083164127,0.26812521499828,0.015238445989029204,99.37915383471386,14.293137622519318,15.78785870551466,3.346045052701033,122.43123313199641,7.112710719461693,0.7733333333333333,0.09843215373488932,0.24666666666666667,0.024944382578492953,1.0199999999999998,0.024944382578492953,0.24281486605941813,0.017656550602428652,101.14386959911398,11.79036227252708,19.69634463322737,8.757511523779767,133.22469103576304,10.098859619629723,0.2388888888888888,0.050098668078202215,0.7400000000000001,0.08675209464863613,0.9788888888888891,0.08022345336082089,0.7550905133407787,0.04951019694097824,75.84431871387284,15.151792594557156,32.75551488508922,9.462205236943028,107.43770744028183,13.922399471155368,118.71573850477527,3.9879388374453413,0.00042417722223685633
